386  A=00 X=00 Y=0D; ........; FE:00FF: lda [$05],y         
387  A=A5 X=00 Y=0D; N.......; FE:0101: tax                 
388  A=A5 X=A5 Y=0D; N.......; FE:0102: dey                 
389  A=A5 X=A5 Y=0C; ........; FE:0103: lda [$05],y         
390  A=BD X=A5 Y=0C; N.......; FE:0105: sta $05             
391  A=BD X=A5 Y=0C; N.......; FE:0107: stx $06             
392  A=BD X=A5 Y=0C; N.......; FE:0109: lda $2,s            
393  A=0D X=A5 Y=0C; ........; FE:010B: and #$00ff          
394  A=0D X=A5 Y=0C; ........; FE:010E: beq fe012b ($1b)    
395  A=0D X=A5 Y=0C; ........; FE:0110: cmp [$05]           
396  A=0D X=A5 Y=0C; N.......; FE:0112: bcs fe012b ($17)    
397  A=0D X=A5 Y=0C; N.......; FE:0114: asla                
398  A=1A X=A5 Y=0C; ........; FE:0115: asla                
399  A=34 X=A5 Y=0C; ........; FE:0116: tay                 
400  A=34 X=A5 Y=34; ........; FE:0117: lda [$05],y         
401  A=D1 X=A5 Y=34; N.......; FE:0119: tax                 
402  A=D1 X=D1 Y=34; N.......; FE:011A: iny                 
403  A=D1 X=D1 Y=35; ........; FE:011B: lda [$05],y         
404  A=A8 X=D1 Y=35; N.......; FE:011D: sta $06             
405  A=A8 X=D1 Y=35; N.......; FE:011F: stx $05             
406  A=A8 X=D1 Y=35; N.......; FE:0121: plx                 
407  A=A8 X=03 Y=35; ........; FE:0122: pld                 
408  A=A8 X=03 Y=35; ......Z.; FE:0123: pla                 
409  A=00 X=03 Y=35; ......Z.; FE:0124: ply                 
410  A=00 X=03 Y=00; ......Z.; FE:0125: rtl                 
411  A=00 X=03 Y=00; ......Z.; FE:A8D2: sep #$30            
412  A=00 X=03 Y=00; ......Z.; FE:A8D4: jsl >ToReadTime     
413  A=00 X=03 Y=00; ......Z.; E1:008C: jmp $ffb9da         
414  A=00 X=03 Y=00; ......Z.; FF:B9DA: php                 
415  A=00 X=03 Y=00; ......Z.; FF:B9DB: sei                 
416  A=00 X=03 Y=00; .....IZ.; FF:B9DC: phb                 
417  A=00 X=03 Y=00; .....IZ.; FF:B9DD: jsr F8ROM:INSDS1    
418  A=00 X=03 Y=00; .....IZ.; FF:F882: pea $e1e1           
419  A=00 X=03 Y=00; .....IZ.; FF:F885: plb                 
420  A=00 X=03 Y=00; N....I..; FF:F886: plb                 
421  A=00 X=03 Y=00; N....I..; FF:F887: rts                 
422  A=00 X=03 Y=00; N....I..; FF:B9E0: stz $03e0           
423  A=00 X=03 Y=00; N....I..; FF:B9E3: ldy #$00            
424  A=00 X=03 Y=00; .....IZ.; FF:B9E5: inc $03e0           
425  A=00 X=03 Y=00; .....I..; FF:B9E8: beq ffba16 ($2c)    
426  A=00 X=03 Y=00; .....I..; FF:B9EA: ldx #$00            
427  A=00 X=00 Y=00; .....IZ.; FF:B9EC: lda #$fd            
428  A=FD X=00 Y=00; N....I..; FF:B9EE: clc                 
429  A=FD X=00 Y=00; N....I..; FF:B9EF: adc #$04            
430  A=01 X=00 Y=00; .....I.C; FF:B9F1: pha                 
431  A=01 X=00 Y=00; .....I.C; FF:B9F2: ora #$80            
432  A=81 X=00 Y=00; N....I.C; FF:B9F4: sep #$40            
433  A=81 X=00 Y=00; NV...I.C; FF:B9F6: jsr $ba9f           
434  A=81 X=00 Y=00; NV...I.C; FF:BA9F: phy                 
435  A=81 X=00 Y=00; NV...I.C; FF:BAA0: php                 
436  A=81 X=00 Y=00; NV...I.C; FF:BAA1: bra ffba8b (-$18)   
437  A=81 X=00 Y=00; NV...I.C; FF:BA8B: jsr $baa3           
438  A=81 X=00 Y=00; NV...I.C; FF:BAA3: clv                 
439  A=81 X=00 Y=00; N....I.C; FF:BAA4: sta CLOCKDATA       
440  A=81 X=00 Y=00; N....I.C; FF:BAA7: lda CLOCKCTL        
441  A=46 X=00 Y=00; .....I.C; FF:BAAA: and #$3f            
442  A=06 X=00 Y=00; .....I.C; FF:BAAC: bvs ffbab2 ($4)     
443  A=06 X=00 Y=00; .....I.C; FF:BAAE: ora #$a0            
444  A=A6 X=00 Y=00; N....I.C; FF:BAB0: bra ffbab4 ($2)     
445  A=A6 X=00 Y=00; N....I.C; FF:BAB4: sta CLOCKCTL        
446  A=A6 X=00 Y=00; N....I.C; FF:BAB7: lda CLOCKCTL        
447  A=26 X=00 Y=00; .....I.C; FF:BABA: bmi ffbab7 (-$5)    
448  A=26 X=00 Y=00; .....I.C; FF:BABC: lda CLOCKDATA       
449  A=81 X=00 Y=00; N....I.C; FF:BABF: rts                 
450  A=81 X=00 Y=00; N....I.C; FF:BA8E: plp                 
451  A=81 X=00 Y=00; NV...I.C; FF:BA8F: pla                 
452  A=00 X=00 Y=00; .V...IZC; FF:BA90: jsr $baa4           
453  A=00 X=00 Y=00; .V...IZC; FF:BAA4: sta CLOCKDATA       
454  A=00 X=00 Y=00; .V...IZC; FF:BAA7: lda CLOCKCTL        
455  A=26 X=00 Y=00; .V...I.C; FF:BAAA: and #$3f            
456  A=26 X=00 Y=00; .V...I.C; FF:BAAC: bvs ffbab2 ($4)     
457  A=26 X=00 Y=00; .V...I.C; FF:BAB2: ora #$e0            
458  A=E6 X=00 Y=00; NV...I.C; FF:BAB4: sta CLOCKCTL        
459  A=E6 X=00 Y=00; NV...I.C; FF:BAB7: lda CLOCKCTL        
460  A=66 X=00 Y=00; .V...I.C; FF:BABA: bmi ffbab7 (-$5)    
461  A=66 X=00 Y=00; .V...I.C; FF:BABC: lda CLOCKDATA       
462  A=C3 X=00 Y=00; NV...I.C; FF:BABF: rts                 
463  A=C3 X=00 Y=00; NV...I.C; FF:BA93: pha                 
464  A=C3 X=00 Y=00; NV...I.C; FF:BA94: lda CLOCKCTL        
465  A=66 X=00 Y=00; .V...I.C; FF:BA97: and #$df            
466  A=46 X=00 Y=00; .V...I.C; FF:BA99: sta CLOCKCTL        
467  A=46 X=00 Y=00; .V...I.C; FF:BA9C: pla                 
468  A=C3 X=00 Y=00; NV...I.C; FF:BA9D: rts                 
469  A=C3 X=00 Y=00; NV...I.C; FF:B9F9: cpy #$00            
470  A=C3 X=00 Y=00; .V...IZC; FF:B9FB: bne ffba02 ($5)     
471  A=C3 X=00 Y=00; .V...IZC; FF:B9FD: sta $03e1,x         
472  A=C3 X=00 Y=00; .V...IZC; FF:BA00: bra ffba0a ($8)     
473  A=C3 X=00 Y=00; .V...IZC; FF:BA0A: pla                 
474  A=01 X=00 Y=00; .V...I.C; FF:BA0B: inx                 
475  A=01 X=01 Y=00; .V...I.C; FF:BA0C: cpx #$04            
476  A=01 X=01 Y=00; NV...I..; FF:BA0E: bcc ffb9ee (-$22)   
477  A=01 X=01 Y=00; NV...I..; FF:B9EE: clc                 
478  A=01 X=01 Y=00; NV...I..; FF:B9EF: adc #$04            
479  A=05 X=01 Y=00; .....I..; FF:B9F1: pha                 
480  A=05 X=01 Y=00; .....I..; FF:B9F2: ora #$80            
481  A=85 X=01 Y=00; N....I..; FF:B9F4: sep #$40            
482  A=85 X=01 Y=00; NV...I..; FF:B9F6: jsr $ba9f           
483  A=85 X=01 Y=00; NV...I..; FF:BA9F: phy                 
484  A=85 X=01 Y=00; NV...I..; FF:BAA0: php                 
485  A=85 X=01 Y=00; NV...I..; FF:BAA1: bra ffba8b (-$18)   
486  A=85 X=01 Y=00; NV...I..; FF:BA8B: jsr $baa3           
487  A=85 X=01 Y=00; NV...I..; FF:BAA3: clv                 
488  A=85 X=01 Y=00; N....I..; FF:BAA4: sta CLOCKDATA       
489  A=85 X=01 Y=00; N....I..; FF:BAA7: lda CLOCKCTL        
490  A=46 X=01 Y=00; .....I..; FF:BAAA: and #$3f            
491  A=06 X=01 Y=00; .....I..; FF:BAAC: bvs ffbab2 ($4)     
492  A=06 X=01 Y=00; .....I..; FF:BAAE: ora #$a0            
493  A=A6 X=01 Y=00; N....I..; FF:BAB0: bra ffbab4 ($2)     
494  A=A6 X=01 Y=00; N....I..; FF:BAB4: sta CLOCKCTL        
495  A=A6 X=01 Y=00; N....I..; FF:BAB7: lda CLOCKCTL        
496  A=26 X=01 Y=00; .....I..; FF:BABA: bmi ffbab7 (-$5)    
497  A=26 X=01 Y=00; .....I..; FF:BABC: lda CLOCKDATA       
498  A=85 X=01 Y=00; N....I..; FF:BABF: rts                 
499  A=85 X=01 Y=00; N....I..; FF:BA8E: plp                 
500  A=85 X=01 Y=00; NV...I..; FF:BA8F: pla                 
501  A=00 X=01 Y=00; .V...IZ.; FF:BA90: jsr $baa4           
502  A=00 X=01 Y=00; .V...IZ.; FF:BAA4: sta CLOCKDATA       
503  A=00 X=01 Y=00; .V...IZ.; FF:BAA7: lda CLOCKCTL        
504  A=26 X=01 Y=00; .V...I..; FF:BAAA: and #$3f            
505  A=26 X=01 Y=00; .V...I..; FF:BAAC: bvs ffbab2 ($4)     
506  A=26 X=01 Y=00; .V...I..; FF:BAB2: ora #$e0            
507  A=E6 X=01 Y=00; NV...I..; FF:BAB4: sta CLOCKCTL        
508  A=E6 X=01 Y=00; NV...I..; FF:BAB7: lda CLOCKCTL        
509  A=66 X=01 Y=00; .V...I..; FF:BABA: bmi ffbab7 (-$5)    
510  A=66 X=01 Y=00; .V...I..; FF:BABC: lda CLOCKDATA       
511  A=24 X=01 Y=00; .V...I..; FF:BABF: rts                 
512  A=24 X=01 Y=00; .V...I..; FF:BA93: pha                 
513  A=24 X=01 Y=00; .V...I..; FF:BA94: lda CLOCKCTL        
514  A=66 X=01 Y=00; .V...I..; FF:BA97: and #$df            
515  A=46 X=01 Y=00; .V...I..; FF:BA99: sta CLOCKCTL        
516  A=46 X=01 Y=00; .V...I..; FF:BA9C: pla                 
517  A=24 X=01 Y=00; .V...I..; FF:BA9D: rts                 
518  A=24 X=01 Y=00; .V...I..; FF:B9F9: cpy #$00            
519  A=24 X=01 Y=00; .V...IZC; FF:B9FB: bne ffba02 ($5)     
520  A=24 X=01 Y=00; .V...IZC; FF:B9FD: sta $03e1,x         
521  A=24 X=01 Y=00; .V...IZC; FF:BA00: bra ffba0a ($8)     
522  A=24 X=01 Y=00; .V...IZC; FF:BA0A: pla                 
523  A=05 X=01 Y=00; .V...I.C; FF:BA0B: inx                 
524  A=05 X=02 Y=00; .V...I.C; FF:BA0C: cpx #$04            
525  A=05 X=02 Y=00; NV...I..; FF:BA0E: bcc ffb9ee (-$22)   
526  A=05 X=02 Y=00; NV...I..; FF:B9EE: clc                 
527  A=05 X=02 Y=00; NV...I..; FF:B9EF: adc #$04            
528  A=09 X=02 Y=00; .....I..; FF:B9F1: pha                 
529  A=09 X=02 Y=00; .....I..; FF:B9F2: ora #$80            
530  A=89 X=02 Y=00; N....I..; FF:B9F4: sep #$40            
531  A=89 X=02 Y=00; NV...I..; FF:B9F6: jsr $ba9f           
532  A=89 X=02 Y=00; NV...I..; FF:BA9F: phy                 
533  A=89 X=02 Y=00; NV...I..; FF:BAA0: php                 
534  A=89 X=02 Y=00; NV...I..; FF:BAA1: bra ffba8b (-$18)   
535  A=89 X=02 Y=00; NV...I..; FF:BA8B: jsr $baa3           
536  A=89 X=02 Y=00; NV...I..; FF:BAA3: clv                 
537  A=89 X=02 Y=00; N....I..; FF:BAA4: sta CLOCKDATA       
538  A=89 X=02 Y=00; N....I..; FF:BAA7: lda CLOCKCTL        
539  A=46 X=02 Y=00; .....I..; FF:BAAA: and #$3f            
540  A=06 X=02 Y=00; .....I..; FF:BAAC: bvs ffbab2 ($4)     
541  A=06 X=02 Y=00; .....I..; FF:BAAE: ora #$a0            
542  A=A6 X=02 Y=00; N....I..; FF:BAB0: bra ffbab4 ($2)     
543  A=A6 X=02 Y=00; N....I..; FF:BAB4: sta CLOCKCTL        
544  A=A6 X=02 Y=00; N....I..; FF:BAB7: lda CLOCKCTL        
545  A=26 X=02 Y=00; .....I..; FF:BABA: bmi ffbab7 (-$5)    
546  A=26 X=02 Y=00; .....I..; FF:BABC: lda CLOCKDATA       
547  A=89 X=02 Y=00; N....I..; FF:BABF: rts                 
548  A=89 X=02 Y=00; N....I..; FF:BA8E: plp                 
549  A=89 X=02 Y=00; NV...I..; FF:BA8F: pla                 
550  A=00 X=02 Y=00; .V...IZ.; FF:BA90: jsr $baa4           
551  A=00 X=02 Y=00; .V...IZ.; FF:BAA4: sta CLOCKDATA       
552  A=00 X=02 Y=00; .V...IZ.; FF:BAA7: lda CLOCKCTL        
553  A=26 X=02 Y=00; .V...I..; FF:BAAA: and #$3f            
554  A=26 X=02 Y=00; .V...I..; FF:BAAC: bvs ffbab2 ($4)     
555  A=26 X=02 Y=00; .V...I..; FF:BAB2: ora #$e0            
556  A=E6 X=02 Y=00; NV...I..; FF:BAB4: sta CLOCKCTL        
557  A=E6 X=02 Y=00; NV...I..; FF:BAB7: lda CLOCKCTL        
558  A=66 X=02 Y=00; .V...I..; FF:BABA: bmi ffbab7 (-$5)    
559  A=66 X=02 Y=00; .V...I..; FF:BABC: lda CLOCKDATA       
560  A=6D X=02 Y=00; .V...I..; FF:BABF: rts                 
561  A=6D X=02 Y=00; .V...I..; FF:BA93: pha                 
562  A=6D X=02 Y=00; .V...I..; FF:BA94: lda CLOCKCTL        
563  A=66 X=02 Y=00; .V...I..; FF:BA97: and #$df            
564  A=46 X=02 Y=00; .V...I..; FF:BA99: sta CLOCKCTL        
565  A=46 X=02 Y=00; .V...I..; FF:BA9C: pla                 
566  A=6D X=02 Y=00; .V...I..; FF:BA9D: rts                 
567  A=6D X=02 Y=00; .V...I..; FF:B9F9: cpy #$00            
568  A=6D X=02 Y=00; .V...IZC; FF:B9FB: bne ffba02 ($5)     
569  A=6D X=02 Y=00; .V...IZC; FF:B9FD: sta $03e1,x         
570  A=6D X=02 Y=00; .V...IZC; FF:BA00: bra ffba0a ($8)     
571  A=6D X=02 Y=00; .V...IZC; FF:BA0A: pla                 
572  A=09 X=02 Y=00; .V...I.C; FF:BA0B: inx                 
573  A=09 X=03 Y=00; .V...I.C; FF:BA0C: cpx #$04            
574  A=09 X=03 Y=00; NV...I..; FF:BA0E: bcc ffb9ee (-$22)   
575  A=09 X=03 Y=00; NV...I..; FF:B9EE: clc                 
576  A=09 X=03 Y=00; NV...I..; FF:B9EF: adc #$04            
577  A=0D X=03 Y=00; .....I..; FF:B9F1: pha                 
578  A=0D X=03 Y=00; .....I..; FF:B9F2: ora #$80            
579  A=8D X=03 Y=00; N....I..; FF:B9F4: sep #$40            
580  A=8D X=03 Y=00; NV...I..; FF:B9F6: jsr $ba9f           
581  A=8D X=03 Y=00; NV...I..; FF:BA9F: phy                 
582  A=8D X=03 Y=00; NV...I..; FF:BAA0: php                 
583  A=8D X=03 Y=00; NV...I..; FF:BAA1: bra ffba8b (-$18)   
584  A=8D X=03 Y=00; NV...I..; FF:BA8B: jsr $baa3           
585  A=8D X=03 Y=00; NV...I..; FF:BAA3: clv                 
586  A=8D X=03 Y=00; N....I..; FF:BAA4: sta CLOCKDATA       
587  A=8D X=03 Y=00; N....I..; FF:BAA7: lda CLOCKCTL        
588  A=46 X=03 Y=00; .....I..; FF:BAAA: and #$3f            
589  A=06 X=03 Y=00; .....I..; FF:BAAC: bvs ffbab2 ($4)     
590  A=06 X=03 Y=00; .....I..; FF:BAAE: ora #$a0            
591  A=A6 X=03 Y=00; N....I..; FF:BAB0: bra ffbab4 ($2)     
592  A=A6 X=03 Y=00; N....I..; FF:BAB4: sta CLOCKCTL        
593  A=A6 X=03 Y=00; N....I..; FF:BAB7: lda CLOCKCTL        
594  A=26 X=03 Y=00; .....I..; FF:BABA: bmi ffbab7 (-$5)    
595  A=26 X=03 Y=00; .....I..; FF:BABC: lda CLOCKDATA       
596  A=8D X=03 Y=00; N....I..; FF:BABF: rts                 
597  A=8D X=03 Y=00; N....I..; FF:BA8E: plp                 
598  A=8D X=03 Y=00; NV...I..; FF:BA8F: pla                 
599  A=00 X=03 Y=00; .V...IZ.; FF:BA90: jsr $baa4           
600  A=00 X=03 Y=00; .V...IZ.; FF:BAA4: sta CLOCKDATA       
601  A=00 X=03 Y=00; .V...IZ.; FF:BAA7: lda CLOCKCTL        
602  A=26 X=03 Y=00; .V...I..; FF:BAAA: and #$3f            
603  A=26 X=03 Y=00; .V...I..; FF:BAAC: bvs ffbab2 ($4)     
604  A=26 X=03 Y=00; .V...I..; FF:BAB2: ora #$e0            
605  A=E6 X=03 Y=00; NV...I..; FF:BAB4: sta CLOCKCTL        
606  A=E6 X=03 Y=00; NV...I..; FF:BAB7: lda CLOCKCTL        
607  A=66 X=03 Y=00; .V...I..; FF:BABA: bmi ffbab7 (-$5)    
608  A=66 X=03 Y=00; .V...I..; FF:BABC: lda CLOCKDATA       
609  A=E6 X=03 Y=00; NV...I..; FF:BABF: rts                 
610  A=E6 X=03 Y=00; NV...I..; FF:BA93: pha                 
611  A=E6 X=03 Y=00; NV...I..; FF:BA94: lda CLOCKCTL        
612  A=66 X=03 Y=00; .V...I..; FF:BA97: and #$df            
613  A=46 X=03 Y=00; .V...I..; FF:BA99: sta CLOCKCTL        
614  A=46 X=03 Y=00; .V...I..; FF:BA9C: pla                 
615  A=E6 X=03 Y=00; NV...I..; FF:BA9D: rts                 
616  A=E6 X=03 Y=00; NV...I..; FF:B9F9: cpy #$00            
617  A=E6 X=03 Y=00; .V...IZC; FF:B9FB: bne ffba02 ($5)     
618  A=E6 X=03 Y=00; .V...IZC; FF:B9FD: sta $03e1,x         
619  A=E6 X=03 Y=00; .V...IZC; FF:BA00: bra ffba0a ($8)     
620  A=E6 X=03 Y=00; .V...IZC; FF:BA0A: pla                 
621  A=0D X=03 Y=00; .V...I.C; FF:BA0B: inx                 
622  A=0D X=04 Y=00; .V...I.C; FF:BA0C: cpx #$04            
623  A=0D X=04 Y=00; .V...IZC; FF:BA0E: bcc ffb9ee (-$22)   
624  A=0D X=04 Y=00; .V...IZC; FF:BA10: tyx                 
625  A=0D X=00 Y=00; .V...IZC; FF:BA11: bne ffba1a ($7)     
626  A=0D X=00 Y=00; .V...IZC; FF:BA13: iny                 
627  A=0D X=00 Y=01; .V...I.C; FF:BA14: bra ffb9e5 (-$31)   
628  A=0D X=00 Y=01; .V...I.C; FF:B9E5: inc $03e0           
629  A=0D X=00 Y=01; .V...I.C; FF:B9E8: beq ffba16 ($2c)    
630  A=0D X=00 Y=01; .V...I.C; FF:B9EA: ldx #$00            
631  A=0D X=00 Y=01; .V...IZC; FF:B9EC: lda #$fd            
632  A=FD X=00 Y=01; NV...I.C; FF:B9EE: clc                 
633  A=FD X=00 Y=01; NV...I..; FF:B9EF: adc #$04            
634  A=01 X=00 Y=01; .....I.C; FF:B9F1: pha                 
635  A=01 X=00 Y=01; .....I.C; FF:B9F2: ora #$80            
636  A=81 X=00 Y=01; N....I.C; FF:B9F4: sep #$40            
637  A=81 X=00 Y=01; NV...I.C; FF:B9F6: jsr $ba9f           
638  A=81 X=00 Y=01; NV...I.C; FF:BA9F: phy                 
639  A=81 X=00 Y=01; NV...I.C; FF:BAA0: php                 
640  A=81 X=00 Y=01; NV...I.C; FF:BAA1: bra ffba8b (-$18)   
641  A=81 X=00 Y=01; NV...I.C; FF:BA8B: jsr $baa3           
642  A=81 X=00 Y=01; NV...I.C; FF:BAA3: clv                 
643  A=81 X=00 Y=01; N....I.C; FF:BAA4: sta CLOCKDATA       
644  A=81 X=00 Y=01; N....I.C; FF:BAA7: lda CLOCKCTL        
645  A=46 X=00 Y=01; .....I.C; FF:BAAA: and #$3f            
646  A=06 X=00 Y=01; .....I.C; FF:BAAC: bvs ffbab2 ($4)     
647  A=06 X=00 Y=01; .....I.C; FF:BAAE: ora #$a0            
648  A=A6 X=00 Y=01; N....I.C; FF:BAB0: bra ffbab4 ($2)     
649  A=A6 X=00 Y=01; N....I.C; FF:BAB4: sta CLOCKCTL        
650  A=A6 X=00 Y=01; N....I.C; FF:BAB7: lda CLOCKCTL        
651  A=26 X=00 Y=01; .....I.C; FF:BABA: bmi ffbab7 (-$5)    
652  A=26 X=00 Y=01; .....I.C; FF:BABC: lda CLOCKDATA       
653  A=81 X=00 Y=01; N....I.C; FF:BABF: rts                 
654  A=81 X=00 Y=01; N....I.C; FF:BA8E: plp                 
655  A=81 X=00 Y=01; NV...I.C; FF:BA8F: pla                 
656  A=01 X=00 Y=01; .V...I.C; FF:BA90: jsr $baa4           
657  A=01 X=00 Y=01; .V...I.C; FF:BAA4: sta CLOCKDATA       
658  A=01 X=00 Y=01; .V...I.C; FF:BAA7: lda CLOCKCTL        
659  A=26 X=00 Y=01; .V...I.C; FF:BAAA: and #$3f            
660  A=26 X=00 Y=01; .V...I.C; FF:BAAC: bvs ffbab2 ($4)     
661  A=26 X=00 Y=01; .V...I.C; FF:BAB2: ora #$e0            
662  A=E6 X=00 Y=01; NV...I.C; FF:BAB4: sta CLOCKCTL        
663  A=E6 X=00 Y=01; NV...I.C; FF:BAB7: lda CLOCKCTL        
664  A=66 X=00 Y=01; .V...I.C; FF:BABA: bmi ffbab7 (-$5)    
665  A=66 X=00 Y=01; .V...I.C; FF:BABC: lda CLOCKDATA       
666  A=C3 X=00 Y=01; NV...I.C; FF:BABF: rts                 
667  A=C3 X=00 Y=01; NV...I.C; FF:BA93: pha                 
668  A=C3 X=00 Y=01; NV...I.C; FF:BA94: lda CLOCKCTL        
669  A=66 X=00 Y=01; .V...I.C; FF:BA97: and #$df            
670  A=46 X=00 Y=01; .V...I.C; FF:BA99: sta CLOCKCTL        
671  A=46 X=00 Y=01; .V...I.C; FF:BA9C: pla                 
672  A=C3 X=00 Y=01; NV...I.C; FF:BA9D: rts                 
673  A=C3 X=00 Y=01; NV...I.C; FF:B9F9: cpy #$00            
674  A=C3 X=00 Y=01; .V...I.C; FF:B9FB: bne ffba02 ($5)     
675  A=C3 X=00 Y=01; .V...I.C; FF:BA02: cmp $03e1,x         
676  A=C3 X=00 Y=01; .V...IZC; FF:BA05: beq ffba0a ($3)     
677  A=C3 X=00 Y=01; .V...IZC; FF:BA0A: pla                 
678  A=01 X=00 Y=01; .V...I.C; FF:BA0B: inx                 
679  A=01 X=01 Y=01; .V...I.C; FF:BA0C: cpx #$04            
680  A=01 X=01 Y=01; NV...I..; FF:BA0E: bcc ffb9ee (-$22)   
681  A=01 X=01 Y=01; NV...I..; FF:B9EE: clc                 
682  A=01 X=01 Y=01; NV...I..; FF:B9EF: adc #$04            
683  A=05 X=01 Y=01; .....I..; FF:B9F1: pha                 
684  A=05 X=01 Y=01; .....I..; FF:B9F2: ora #$80            
685  A=85 X=01 Y=01; N....I..; FF:B9F4: sep #$40            
686  A=85 X=01 Y=01; NV...I..; FF:B9F6: jsr $ba9f           
687  A=85 X=01 Y=01; NV...I..; FF:BA9F: phy                 
688  A=85 X=01 Y=01; NV...I..; FF:BAA0: php                 
689  A=85 X=01 Y=01; NV...I..; FF:BAA1: bra ffba8b (-$18)   
690  A=85 X=01 Y=01; NV...I..; FF:BA8B: jsr $baa3           
691  A=85 X=01 Y=01; NV...I..; FF:BAA3: clv                 
692  A=85 X=01 Y=01; N....I..; FF:BAA4: sta CLOCKDATA       
693  A=85 X=01 Y=01; N....I..; FF:BAA7: lda CLOCKCTL        
694  A=46 X=01 Y=01; .....I..; FF:BAAA: and #$3f            
695  A=06 X=01 Y=01; .....I..; FF:BAAC: bvs ffbab2 ($4)     
696  A=06 X=01 Y=01; .....I..; FF:BAAE: ora #$a0            
697  A=A6 X=01 Y=01; N....I..; FF:BAB0: bra ffbab4 ($2)     
698  A=A6 X=01 Y=01; N....I..; FF:BAB4: sta CLOCKCTL        
699  A=A6 X=01 Y=01; N....I..; FF:BAB7: lda CLOCKCTL        
700  A=26 X=01 Y=01; .....I..; FF:BABA: bmi ffbab7 (-$5)    
701  A=26 X=01 Y=01; .....I..; FF:BABC: lda CLOCKDATA       
702  A=85 X=01 Y=01; N....I..; FF:BABF: rts                 
703  A=85 X=01 Y=01; N....I..; FF:BA8E: plp                 
704  A=85 X=01 Y=01; NV...I..; FF:BA8F: pla                 
705  A=01 X=01 Y=01; .V...I..; FF:BA90: jsr $baa4           
706  A=01 X=01 Y=01; .V...I..; FF:BAA4: sta CLOCKDATA       
707  A=01 X=01 Y=01; .V...I..; FF:BAA7: lda CLOCKCTL        
708  A=26 X=01 Y=01; .V...I..; FF:BAAA: and #$3f            
709  A=26 X=01 Y=01; .V...I..; FF:BAAC: bvs ffbab2 ($4)     
710  A=26 X=01 Y=01; .V...I..; FF:BAB2: ora #$e0            
711  A=E6 X=01 Y=01; NV...I..; FF:BAB4: sta CLOCKCTL        
712  A=E6 X=01 Y=01; NV...I..; FF:BAB7: lda CLOCKCTL        
713  A=66 X=01 Y=01; .V...I..; FF:BABA: bmi ffbab7 (-$5)    
714  A=66 X=01 Y=01; .V...I..; FF:BABC: lda CLOCKDATA       
715  A=24 X=01 Y=01; .V...I..; FF:BABF: rts                 
716  A=24 X=01 Y=01; .V...I..; FF:BA93: pha                 
717  A=24 X=01 Y=01; .V...I..; FF:BA94: lda CLOCKCTL        
718  A=66 X=01 Y=01; .V...I..; FF:BA97: and #$df            
719  A=46 X=01 Y=01; .V...I..; FF:BA99: sta CLOCKCTL        
720  A=46 X=01 Y=01; .V...I..; FF:BA9C: pla                 
721  A=24 X=01 Y=01; .V...I..; FF:BA9D: rts                 
722  A=24 X=01 Y=01; .V...I..; FF:B9F9: cpy #$00            
723  A=24 X=01 Y=01; .V...I.C; FF:B9FB: bne ffba02 ($5)     
724  A=24 X=01 Y=01; .V...I.C; FF:BA02: cmp $03e1,x         
725  A=24 X=01 Y=01; .V...IZC; FF:BA05: beq ffba0a ($3)     
726  A=24 X=01 Y=01; .V...IZC; FF:BA0A: pla                 
727  A=05 X=01 Y=01; .V...I.C; FF:BA0B: inx                 
728  A=05 X=02 Y=01; .V...I.C; FF:BA0C: cpx #$04            
729  A=05 X=02 Y=01; NV...I..; FF:BA0E: bcc ffb9ee (-$22)   
730  A=05 X=02 Y=01; NV...I..; FF:B9EE: clc                 
731  A=05 X=02 Y=01; NV...I..; FF:B9EF: adc #$04            
732  A=09 X=02 Y=01; .....I..; FF:B9F1: pha                 
733  A=09 X=02 Y=01; .....I..; FF:B9F2: ora #$80            
734  A=89 X=02 Y=01; N....I..; FF:B9F4: sep #$40            
735  A=89 X=02 Y=01; NV...I..; FF:B9F6: jsr $ba9f           
736  A=89 X=02 Y=01; NV...I..; FF:BA9F: phy                 
737  A=89 X=02 Y=01; NV...I..; FF:BAA0: php                 
738  A=89 X=02 Y=01; NV...I..; FF:BAA1: bra ffba8b (-$18)   
739  A=89 X=02 Y=01; NV...I..; FF:BA8B: jsr $baa3           
